system_job_id,education_display,education_source,experience_display,experience_source
5148227015,Associate Degree,nlp_inferred,,not_specified
5260300103,Associate Degree,nlp_inferred,,not_specified
5259703171,High School Diploma/GED,nlp_inferred,12 months,nlp_inferred
5262321913,Master's Degree,nlp_inferred,10 years,nlp_inferred
4924171947,,not_specified,,not_specified
4946059588,Master's Degree,nlp_inferred,,not_specified
4932150472,High School Diploma/GED,nlp_inferred,Entry level / no experience,nlp_inferred
5003161449,Bachelor's Degree,nlp_inferred,4 years,nlp_inferred
5003084816,Bachelor's Degree,nlp_inferred,4 years,nlp_inferred
4945965717,Certification,nlp_inferred,1-2 years,nlp_inferred
5172324787,Master's Degree,nlp_inferred,4 years,nlp_inferred
5054460750,,not_specified,10 years,nlp_inferred
5054458060,Master's Degree,nlp_inferred,6 years,nlp_inferred
5161528221,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5209011973,Bachelor's Degree,nlp_inferred,4 years,nlp_inferred
5029435386,Bachelor's Degree,nlp_inferred,,not_specified
5243462611,Associate Degree,nlp_inferred,,not_specified
4867465588,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5249310788,Bachelor's Degree,nlp_inferred,8 years,nlp_inferred
5249310791,Bachelor's Degree,nlp_inferred,8 years,nlp_inferred
5249312287,,not_specified,3 years,nlp_inferred
5249314223,Master's Degree,nlp_inferred,3 years,nlp_inferred
5247239394,Bachelor's Degree,nlp_inferred,18 years,nlp_inferred
5247235837,Bachelor's Degree,nlp_inferred,2 years,nlp_inferred
5216009927,,not_specified,3 years,nlp_inferred
5232512506,,not_specified,55 years,nlp_inferred
5245286163,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5211145260,Certification,nlp_inferred,1 years,nlp_inferred
5066666854,High School Diploma/GED,nlp_inferred,1 years,nlp_inferred
5243828961,Certification,nlp_inferred,,not_specified
4958855197,Bachelor's Degree,nlp_inferred,10 years,nlp_inferred
4509325116,Bachelor's Degree,nlp_inferred,,not_specified
5288488020,,not_specified,2 years,nlp_inferred
5277090706,Certification,nlp_inferred,4 years,nlp_inferred
5295144190,High School Diploma/GED,nlp_inferred,Entry level / no experience,nlp_inferred
5295144565,Master's Degree,nlp_inferred,5 years,nlp_inferred
5296786209,,not_specified,,not_specified
5291826560,Bachelor's Degree,nlp_inferred,Entry level / no experience,nlp_inferred
5295146548,Bachelor's Degree,nlp_inferred,2-3 years,nlp_inferred
5296781285,,not_specified,,not_specified
5293996318,Bachelor's Degree,nlp_inferred,,not_specified
5291822467,,not_specified,15 years,nlp_inferred
5290959168,Bachelor's Degree,nlp_inferred,3-5 years,nlp_inferred
5294001456,Bachelor's Degree,nlp_inferred,14 years,nlp_inferred
5290957331,High School Diploma/GED,nlp_inferred,Entry level / no experience,nlp_inferred
5277092162,,not_specified,5 years,nlp_inferred
5291833467,Bachelor's Degree,nlp_inferred,3-5 years,nlp_inferred
5290956616,High School Diploma/GED,nlp_inferred,18 years,nlp_inferred
5293997066,Master's Degree,nlp_inferred,,not_specified
5296778622,High School Diploma/GED,nlp_inferred,2 years,nlp_inferred
5294001549,High School Diploma/GED,nlp_inferred,18 years,nlp_inferred
5291826133,High School Diploma/GED,nlp_inferred,Entry level / no experience,nlp_inferred
5295136384,Associate Degree,nlp_inferred,,not_specified
5293997122,,not_specified,3 months,nlp_inferred
5290959327,Bachelor's Degree,nlp_inferred,,not_specified
5290959026,High School Diploma/GED,nlp_inferred,6 months,nlp_inferred
5290955063,High School Diploma/GED,nlp_inferred,6 months,nlp_inferred
5291833574,Certification,nlp_inferred,16 years,nlp_inferred
5291824803,High School Diploma/GED,nlp_inferred,1 years,nlp_inferred
5280688354,Associate Degree,nlp_inferred,5 years,nlp_inferred
5288487108,,not_specified,2 years,nlp_inferred
5288487515,,not_specified,2 years,nlp_inferred
5291824840,Master's Degree,nlp_inferred,,not_specified
5291851491,Associate Degree,nlp_inferred,40 years,nlp_inferred
5294016808,Bachelor's Degree,nlp_inferred,2-5 years,nlp_inferred
5198289254,Master's Degree,nlp_inferred,2 years,nlp_inferred
5290973349,Bachelor's Degree,nlp_inferred,,not_specified
5294020296,,not_specified,3 years,nlp_inferred
5295166167,Associate Degree,nlp_inferred,,not_specified
5290973054,,not_specified,2 years,nlp_inferred
5288489110,High School Diploma/GED,nlp_inferred,18 years,nlp_inferred
5280687928,,not_specified,,not_specified
5290984830,,not_specified,,not_specified
5184489258,Master's Degree,nlp_inferred,16-5 years,nlp_inferred
5250299491,Certification,nlp_inferred,,not_specified
5288502273,Bachelor's Degree,nlp_inferred,7 years,nlp_inferred
5288501727,Associate Degree,nlp_inferred,,not_specified
5294053602,High School Diploma/GED,nlp_inferred,,not_specified
5295185333,,not_specified,25 years,nlp_inferred
5295181454,,not_specified,,not_specified
5291002140,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5294046662,High School Diploma/GED,nlp_inferred,Entry level / no experience,nlp_inferred
5294048155,Associate Degree,nlp_inferred,18 years,nlp_inferred
5294079440,Bachelor's Degree,nlp_inferred,4 years,nlp_inferred
5294063436,Bachelor's Degree,nlp_inferred,4 years,nlp_inferred
5294077098,Bachelor's Degree,nlp_inferred,4 years,nlp_inferred
5161601786,Associate Degree,nlp_inferred,,not_specified
5245070274,Master's Degree,nlp_inferred,8 years,nlp_inferred
5247174107,High School Diploma/GED,nlp_inferred,3 years,nlp_inferred
5291017661,Master's Degree,nlp_inferred,6 years,nlp_inferred
5295213438,Associate Degree,nlp_inferred,8 years,nlp_inferred
5295207030,,not_specified,5 years,nlp_inferred
5295210048,,not_specified,7 years,nlp_inferred
5288522463,Bachelor's Degree,nlp_inferred,,not_specified
5291020299,Master's Degree,nlp_inferred,8 years,nlp_inferred
5250302031,Certification,nlp_inferred,,not_specified
5291888314,High School Diploma/GED,nlp_inferred,1 years,nlp_inferred
5294099194,Master's Degree,nlp_inferred,3 years,nlp_inferred
5295228575,,not_specified,,not_specified
5200998415,,not_specified,,not_specified
5294094739,,not_specified,,not_specified
5294098049,,not_specified,,not_specified
5295230400,,not_specified,,not_specified
5291072386,Associate Degree,nlp_inferred,2 months,nlp_inferred
5291073788,Master's Degree,nlp_inferred,,not_specified
5295251286,Bachelor's Degree,nlp_inferred,,not_specified
5291072096,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5294120422,Master's Degree,nlp_inferred,5 years,nlp_inferred
5294114655,Master's Degree,nlp_inferred,10 years,nlp_inferred
5298413863,Associate Degree,nlp_inferred,6 months,nlp_inferred
5291931514,,not_specified,,not_specified
5291098096,Master's Degree,nlp_inferred,10 years,nlp_inferred
5259716708,High School Diploma/GED,nlp_inferred,12 months,nlp_inferred
5064743885,Bachelor's Degree,nlp_inferred,2 years,nlp_inferred
5294141430,High School Diploma/GED,nlp_inferred,13-0 years,nlp_inferred
5247238753,High School Diploma/GED,nlp_inferred,,not_specified
5223267326,Doctorate,nlp_inferred,,not_specified
5295272222,Master's Degree,nlp_inferred,,not_specified
5151307598,,not_specified,2-3 years,nlp_inferred
5291980079,,not_specified,40 years,nlp_inferred
5291972487,Master's Degree,nlp_inferred,15 years,nlp_inferred
5288610960,Master's Degree,nlp_inferred,6-8 years,nlp_inferred
5294164512,,not_specified,5 years,nlp_inferred
5295289293,Doctorate,nlp_inferred,6 years,nlp_inferred
5297076375,Bachelor's Degree,nlp_inferred,40 years,nlp_inferred
5291980460,,not_specified,,not_specified
5295299481,Bachelor's Degree,nlp_inferred,10 years,nlp_inferred
5297100080,High School Diploma/GED,nlp_inferred,6-12 months,nlp_inferred
5291999194,High School Diploma/GED,nlp_inferred,2 years,nlp_inferred
5295319356,Bachelor's Degree,nlp_inferred,10 years,nlp_inferred
5294190008,,not_specified,,not_specified
5066569572,Associate Degree,nlp_inferred,,not_specified
5288629905,,not_specified,,not_specified
5294190884,Bachelor's Degree,nlp_inferred,3-5 years,nlp_inferred
5295312017,Bachelor's Degree,nlp_inferred,10-0 years,nlp_inferred
5247295982,Bachelor's Degree,nlp_inferred,2 years,nlp_inferred
5294189459,High School Diploma/GED,nlp_inferred,,not_specified
5054459934,Master's Degree,nlp_inferred,6 years,nlp_inferred
5294190563,High School Diploma/GED,nlp_inferred,2 years,nlp_inferred
5292015153,Master's Degree,nlp_inferred,Entry level / no experience,nlp_inferred
5295417971,Bachelor's Degree,nlp_inferred,85 years,nlp_inferred
5292014608,,not_specified,21 years,nlp_inferred
5255370367,Associate Degree,nlp_inferred,,not_specified
5291168807,High School Diploma/GED,nlp_inferred,1 years,nlp_inferred
5295345709,,not_specified,,not_specified
5207532996,High School Diploma/GED,nlp_inferred,21 years,nlp_inferred
5292013701,Master's Degree,nlp_inferred,2-4 years,nlp_inferred
5292020322,Bachelor's Degree,nlp_inferred,4 years,nlp_inferred
5291171326,High School Diploma/GED,nlp_inferred,1 years,nlp_inferred
5165929276,High School Diploma/GED,nlp_inferred,60 years,nlp_inferred
5211085664,Master's Degree,nlp_inferred,,not_specified
5272790232,Master's Degree,nlp_inferred,6 months,nlp_inferred
5278914481,Certification,nlp_inferred,4 years,nlp_inferred
5214349577,Bachelor's Degree,nlp_inferred,4 years,nlp_inferred
5294212652,Master's Degree,nlp_inferred,2 years,nlp_inferred
5236805445,Master's Degree,nlp_inferred,,not_specified
5291170143,Bachelor's Degree,nlp_inferred,0-3 years,nlp_inferred
5294212863,Associate Degree,nlp_inferred,1-2 years,nlp_inferred
5282366349,,not_specified,,not_specified
5288677392,,not_specified,,not_specified
5245233656,Bachelor's Degree,nlp_inferred,8-10 years,nlp_inferred
5267094332,,not_specified,,not_specified
5267096480,Master's Degree,nlp_inferred,6 months,nlp_inferred
5294233741,Bachelor's Degree,nlp_inferred,3-5 years,nlp_inferred
5291224307,High School Diploma/GED,nlp_inferred,1 years,nlp_inferred
5295442522,Bachelor's Degree,nlp_inferred,2 years,nlp_inferred
5295365579,Certification,nlp_inferred,10 years,nlp_inferred
5267092885,Bachelor's Degree,nlp_inferred,,not_specified
5280903991,Certification,nlp_inferred,Entry level / no experience,nlp_inferred
5259915783,Bachelor's Degree,nlp_inferred,,not_specified
5292082550,High School Diploma/GED,nlp_inferred,18 months,nlp_inferred
5297193065,Associate Degree,nlp_inferred,6 months,nlp_inferred
5292084982,Master's Degree,nlp_inferred,,not_specified
5151358534,Bachelor's Degree,nlp_inferred,,not_specified
5295368191,High School Diploma/GED,nlp_inferred,,not_specified
5259864726,Bachelor's Degree,nlp_inferred,40 years,nlp_inferred
5292039992,,not_specified,0-2 years,nlp_inferred
5198539782,High School Diploma/GED,nlp_inferred,1 years,nlp_inferred
5291183830,High School Diploma/GED,nlp_inferred,18 years,nlp_inferred
5277309392,Bachelor's Degree,nlp_inferred,21 years,nlp_inferred
5232378485,High School Diploma/GED,nlp_inferred,,not_specified
5270248372,High School Diploma/GED,nlp_inferred,,not_specified
5295436091,Associate Degree,nlp_inferred,2 years,nlp_inferred
5288723816,Certification,nlp_inferred,3 years,nlp_inferred
5291187714,High School Diploma/GED,nlp_inferred,18 years,nlp_inferred
5214350063,Associate Degree,nlp_inferred,,not_specified
5018685450,,not_specified,,not_specified
5280788154,,not_specified,,not_specified
5282378396,,not_specified,,not_specified
5280814877,Associate Degree,nlp_inferred,6 months,nlp_inferred
5259816844,Master's Degree,nlp_inferred,1-2 years,nlp_inferred
5260417473,,not_specified,10 years,nlp_inferred
5245196599,Associate Degree,nlp_inferred,6 years,nlp_inferred
5270225240,Bachelor's Degree,nlp_inferred,2-5 years,nlp_inferred
5080524691,Associate Degree,nlp_inferred,,not_specified
5278915603,Certification,nlp_inferred,4 years,nlp_inferred
5280878689,,not_specified,6 months,nlp_inferred
4355001768,Bachelor's Degree,nlp_inferred,,not_specified
5294299457,,not_specified,18 years,nlp_inferred
4398576269,Bachelor's Degree,nlp_inferred,,not_specified
5294307510,,not_specified,15 years,nlp_inferred
5295463483,High School Diploma/GED,nlp_inferred,1 years,nlp_inferred
4375691318,Bachelor's Degree,nlp_inferred,,not_specified
5294299747,Bachelor's Degree,nlp_inferred,,not_specified
5280904842,Bachelor's Degree,nlp_inferred,10 years,nlp_inferred
5288732623,Certification,nlp_inferred,,not_specified
5294315416,Bachelor's Degree,nlp_inferred,2 years,nlp_inferred
5295469455,High School Diploma/GED,nlp_inferred,1 years,nlp_inferred
5298573390,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5295477883,Bachelor's Degree,nlp_inferred,10-0 years,nlp_inferred
5259915965,,not_specified,,not_specified
5252622671,Certification,nlp_inferred,,not_specified
5211140545,Certification,nlp_inferred,6 months,nlp_inferred
5131493391,Certification,nlp_inferred,1 years,nlp_inferred
5270276203,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5170327132,Master's Degree,nlp_inferred,5-8 years,nlp_inferred
5252331417,Certification,nlp_inferred,16 years,nlp_inferred
5255205421,Certification,nlp_inferred,,not_specified
5263761653,,not_specified,,not_specified
5201894676,Bachelor's Degree,nlp_inferred,,not_specified
5247112925,,not_specified,,not_specified
5272865651,Master's Degree,nlp_inferred,5 years,nlp_inferred
5266952936,High School Diploma/GED,nlp_inferred,1 years,nlp_inferred
5266952958,,not_specified,,not_specified
5249311367,Certification,nlp_inferred,5 years,nlp_inferred
5266956181,Bachelor's Degree,nlp_inferred,14-0 years,nlp_inferred
5266960642,High School Diploma/GED,nlp_inferred,1 years,nlp_inferred
5245045045,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5277370088,Bachelor's Degree,nlp_inferred,,not_specified
5267070788,Associate Degree,nlp_inferred,,not_specified
5267087111,Master's Degree,nlp_inferred,6 months,nlp_inferred
5249311877,Master's Degree,nlp_inferred,10 years,nlp_inferred
5250359742,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5249309660,Doctorate,nlp_inferred,2 years,nlp_inferred
5201094113,Master's Degree,nlp_inferred,7 years,nlp_inferred
5267048280,Associate Degree,nlp_inferred,21 years,nlp_inferred
5259839580,Bachelor's Degree,nlp_inferred,,not_specified
